chr1 start1 end1 chr2 start2 end2 bulk.IF1 bulk.IF2 D M adj.bulk.IF1 bulk.adj.IF2 adj.M mc A
1697 chr20 32000000 33000000 chr20 54000000 55000000 10 10 22 0 9.94406515609426 10.0562494744631 0.0161846911077443 -0.0161846911077444 10.0001573152787
1698 chr20 32000000 33000000 chr20 55000000 56000000 10 11 23 0.137503523749935 9.96096314745678 11.0431088210667 0.148789220729289 -0.0112856969793542 10.5020359842617
1699 chr20 32000000 33000000 chr20 56000000 57000000 10 10 24 0 9.86798446291577 10.1337816628921 0.0383453015250029 -0.0383453015250025 10.0008830629039
1700 chr20 32000000 33000000 chr20 57000000 58000000 10 10 25 0 9.94387230451958 10.0564445054819 0.0162406498537885 -0.0162406498537886 10.0001584050008
1701 chr20 32000000 33000000 chr20 58000000 59000000 10 10 26 0 9.95309447552902 10.0471265741386 0.0135659142558689 -0.0135659142558691 10.0001105248338
1702 chr20 32000000 33000000 chr20 59000000 60000000 11 10 27 -0.137503523749935 10.9122869539204 10.0803800765596 -0.11440345158416 -0.0231000721657748 10.49633351524
1703 chr20 32000000 33000000 chr20 60000000 61000000 12 10 28 -0.263034405833794 11.8600509714992 10.1180003600635 -0.229186014637419 -0.0338483911963748 10.9890256657813
1704 chr20 33000000 34000000 chr20 55000000 56000000 10 10 22 0 9.94406515609426 10.0562494744631 0.0161846911077443 -0.0161846911077444 10.0001573152787
1705 chr20 33000000 34000000 chr20 56000000 57000000 11 10 23 -0.137503523749935 10.9570594622025 10.0391898373333 -0.126217826770581 -0.0112856969793542 10.4981246497679
1706 chr20 33000000 34000000 chr20 57000000 58000000 16 10 24 -0.678071905112638 15.7887751406652 10.1337816628921 -0.639726603587635 -0.0383453015250025 12.9612784017787
1707 chr20 33000000 34000000 chr20 58000000 59000000 12 11 25 -0.125530882083859 11.9326467654235 11.0620889560301 -0.109290232230071 -0.0162406498537886 11.4973678607268
1708 chr20 33000000 34000000 chr20 59000000 60000000 10 10 26 0 9.95309447552902 10.0471265741386 0.0135659142558689 -0.0135659142558691 10.0001105248338
1709 chr20 33000000 34000000 chr20 60000000 61000000 10 10 27 0 9.92026086720033 10.0803800765596 0.0231000721657749 -0.0231000721657748 10.00032047188
1710 chr20 33000000 34000000 chr20 61000000 62000000 10 10 28 0 9.88337580958263 10.1180003600635 0.0338483911963745 -0.0338483911963748 10.0006880848231
1711 chr20 34000000 35000000 chr20 56000000 57000000 10 12 22 0.263034405833794 9.94406515609426 12.0674993693558 0.279219096941538 -0.0161846911077444 11.005782262725
1712 chr20 34000000 35000000 chr20 57000000 58000000 10 11 23 0.137503523749935 9.96096314745678 11.0431088210667 0.148789220729289 -0.0112856969793542 10.5020359842617
1713 chr20 34000000 35000000 chr20 58000000 59000000 10 10 24 0 9.86798446291577 10.1337816628921 0.0383453015250029 -0.0383453015250025 10.0008830629039
1714 chr20 34000000 35000000 chr20 59000000 60000000 10 10 25 0 9.94387230451958 10.0564445054819 0.0162406498537885 -0.0162406498537886 10.0001584050008
1715 chr20 34000000 35000000 chr20 60000000 61000000 10 10 26 0 9.95309447552902 10.0471265741386 0.0135659142558689 -0.0135659142558691 10.0001105248338
1716 chr20 34000000 35000000 chr20 61000000 62000000 10 10 27 0 9.92026086720033 10.0803800765596 0.0231000721657749 -0.0231000721657748 10.00032047188
1717 chr20 34000000 35000000 chr20 62000000 63000000 10 10 28 0 9.88337580958263 10.1180003600635 0.0338483911963745 -0.0338483911963748 10.0006880848231
1718 chr20 35000000 36000000 chr20 57000000 58000000 12 10 22 -0.263034405833794 11.9328781873131 10.0562494744631 -0.24684971472605 -0.0161846911077444 10.9945638308881
1719 chr20 35000000 36000000 chr20 58000000 59000000 12 10 23 -0.263034405833794 11.9531557769481 10.0391898373333 -0.25174870885444 -0.0112856969793542 10.9961728071407
1720 chr20 35000000 36000000 chr20 59000000 60000000 11 10 24 -0.137503523749935 10.8547829092073 10.1337816628921 -0.0991582222249321 -0.0383453015250025 10.4942822860497
1721 chr20 35000000 36000000 chr20 60000000 61000000 10 10 25 0 9.94387230451958 10.0564445054819 0.0162406498537885 -0.0162406498537886 10.0001584050008
1722 chr20 35000000 36000000 chr20 61000000 62000000 10 10 26 0 9.95309447552902 10.0471265741386 0.0135659142558689 -0.0135659142558691 10.0001105248338
1723 chr20 35000000 36000000 chr20 62000000 63000000 10 10 27 0 9.92026086720033 10.0803800765596 0.0231000721657749 -0.0231000721657748 10.00032047188
1724 chr20 36000000 37000000 chr20 58000000 59000000 10 10 22 0 9.94406515609426 10.0562494744631 0.0161846911077443 -0.0161846911077444 10.0001573152787
1725 chr20 36000000 37000000 chr20 59000000 60000000 13 10 23 -0.37851162325373 12.9492520916938 10.0391898373333 -0.367225926274376 -0.0112856969793542 11.4942209645136
1726 chr20 36000000 37000000 chr20 60000000 61000000 10 10 24 0 9.86798446291577 10.1337816628921 0.0383453015250029 -0.0383453015250025 10.0008830629039
1727 chr20 36000000 37000000 chr20 61000000 62000000 10 10 25 0 9.94387230451958 10.0564445054819 0.0162406498537885 -0.0162406498537886 10.0001584050008
1728 chr20 36000000 37000000 chr20 62000000 63000000 10 10 26 0 9.95309447552902 10.0471265741386 0.0135659142558689 -0.0135659142558691 10.0001105248338
1729 chr20 37000000 38000000 chr20 59000000 60000000 11 11 22 0 10.9384716717037 11.0618744219094 0.0161846911077443 -0.0161846911077444 11.0001730468066
1730 chr20 37000000 38000000 chr20 60000000 61000000 10 10 23 0 9.96096314745678 10.0391898373333 0.0112856969793542 -0.0112856969793542 10.0000764923951
1731 chr20 37000000 38000000 chr20 61000000 62000000 10 10 24 0 9.86798446291577 10.1337816628921 0.0383453015250029 -0.0383453015250025 10.0008830629039
1732 chr20 37000000 38000000 chr20 62000000 63000000 10 10 25 0 9.94387230451958 10.0564445054819 0.0162406498537885 -0.0162406498537886 10.0001584050008
1733 chr20 38000000 39000000 chr20 60000000 61000000 10 10 22 0 9.94406515609426 10.0562494744631 0.0161846911077443 -0.0161846911077444 10.0001573152787
1734 chr20 38000000 39000000 chr20 61000000 62000000 10 10 23 0 9.96096314745678 10.0391898373333 0.0112856969793542 -0.0112856969793542 10.0000764923951
1735 chr20 38000000 39000000 chr20 62000000 63000000 10 10 24 0 9.86798446291577 10.1337816628921 0.0383453015250029 -0.0383453015250025 10.0008830629039
1736 chr20 39000000 40000000 chr20 61000000 62000000 10 10 22 0 9.94406515609426 10.0562494744631 0.0161846911077443 -0.0161846911077444 10.0001573152787
1737 chr20 39000000 40000000 chr20 62000000 63000000 10 10 23 0 9.96096314745678 10.0391898373333 0.0112856969793542 -0.0112856969793542 10.0000764923951
1738 chr20 40000000 41000000 chr20 62000000 63000000 10 11 22 0.137503523749935 9.94406515609426 11.0618744219094 0.153688214857679 -0.0161846911077444 10.5029697890018
1739 chr20 0 1000000 chr20 30000000 31000000 16 10 30 -0.678071905112638 15.9012067645452 10.0621293949055 -0.660200610455045 -0.0178712946575928 12.9816680797253
1740 chr20 0 1000000 chr20 36000000 37000000 10 10 36 0 9.71099372202426 10.2976073162526 0.0846183225883372 -0.0846183225883369 10.0043005191384
1741 chr20 1000000 2000000 chr20 30000000 31000000 12 10 29 -0.263034405833794 11.8528049550243 10.124185832412 -0.227422618040687 -0.0356117877931066 10.9884953937182
1742 chr20 1000000 2000000 chr20 31000000 32000000 10 10 30 0 9.93825422784072 10.0621293949055 0.017871294657593 -0.0178712946575928 10.0001918113731
1743 chr20 1000000 2000000 chr20 32000000 33000000 10 10 31 0 9.9979329187759 10.0020675085949 0.000596495218551244 -0.000596495218551344 10.0000002136854
1744 chr20 1000000 2000000 chr20 33000000 34000000 10 10 32 0 10.0378454176944 9.96229726986267 -0.0108992679026932 0.0108992679026929 10.0000713437785
1745 chr20 1000000 2000000 chr20 34000000 35000000 10 10 33 0 10.0233523663067 9.976702039943 -0.00673021334732314 0.00673021334732302 10.0000272031249
1746 chr20 1000000 2000000 chr20 35000000 36000000 11 10 34 -0.137503523749935 11.0045531024778 9.99586252850487 -0.138697592709856 0.00119406895992064 10.5002078154913
1747 chr20 1000000 2000000 chr20 36000000 37000000 10 10 35 0 9.96345971478645 10.0366742941303 0.0105626074626335 -0.0105626074626336 10.0000670044584
1748 chr20 1000000 2000000 chr20 37000000 38000000 10 13 36 0.37851162325373 9.71099372202426 13.3868895111284 0.463129945842067 -0.0846183225883369 11.5489416165763
1749 chr20 2000000 3000000 chr20 31000000 32000000 10 10 29 0 9.87733746252022 10.124185832412 0.0356117877931064 -0.0356117877931066 10.0007616474661
1750 chr20 2000000 3000000 chr20 32000000 33000000 10 10 30 0 9.93825422784072 10.0621293949055 0.017871294657593 -0.0178712946575928 10.0001918113731
1751 chr20 2000000 3000000 chr20 33000000 34000000 10 10 31 0 9.9979329187759 10.0020675085949 0.000596495218551244 -0.000596495218551344 10.0000002136854
1752 chr20 2000000 3000000 chr20 34000000 35000000 12 10 32 -0.263034405833794 12.0454145012332 9.96229726986267 -0.273933673736487 0.0108992679026929 11.0038558855479
1753 chr20 2000000 3000000 chr20 35000000 36000000 10 15 33 0.584962500721156 10.0233523663067 14.9650530599145 0.578232287373833 0.00673021334732302 12.4942027131106
1754 chr20 2000000 3000000 chr20 36000000 37000000 10 11 34 0.137503523749935 10.0041391840707 10.9954487813554 0.136309454790015 0.00119406895992064 10.499793982713
1755 chr20 2000000 3000000 chr20 37000000 38000000 10 11 35 0.137503523749935 9.96345971478645 11.0403417235433 0.148066131212568 -0.0105626074626336 10.5019007191649
1756 chr20 2000000 3000000 chr20 38000000 39000000 11 10 36 -0.137503523749935 10.6820930942267 10.2976073162526 -0.0528852011615978 -0.0846183225883369 10.4898502052396
1757 chr20 3000000 4000000 chr20 32000000 33000000 11 10 29 -0.137503523749935 10.8650712087722 10.124185832412 -0.101891735956829 -0.0356117877931066 10.4946285205921
1758 chr20 3000000 4000000 chr20 33000000 34000000 10 10 30 0 9.93825422784072 10.0621293949055 0.017871294657593 -0.0178712946575928 10.0001918113731
1759 chr20 3000000 4000000 chr20 34000000 35000000 10 13 31 0.37851162325373 9.9979329187759 13.0026877611734 0.379108118472281 -0.000596495218551344 11.5003103399746
1760 chr20 3000000 4000000 chr20 35000000 36000000 10 12 32 0.263034405833794 10.0378454176944 11.9547567238352 0.252135137931101 0.0108992679026929 10.9963010707648
1761 chr20 3000000 4000000 chr20 36000000 37000000 10 10 33 0 10.0233523663067 9.976702039943 -0.00673021334732314 0.00673021334732302 10.0000272031249
1762 chr20 3000000 4000000 chr20 37000000 38000000 10 12 34 0.263034405833794 10.0041391840707 11.9950350342058 0.261840336873873 0.00119406895992064 10.9995871091383
1763 chr20 3000000 4000000 chr20 38000000 39000000 10 10 35 0 9.96345971478645 10.0366742941303 0.0105626074626335 -0.0105626074626336 10.0000670044584
1764 chr20 3000000 4000000 chr20 39000000 40000000 10 10 36 0 9.71099372202426 10.2976073162526 0.0846183225883372 -0.0846183225883369 10.0043005191384
1765 chr20 4000000 5000000 chr20 33000000 34000000 10 10 29 0 9.87733746252022 10.124185832412 0.0356117877931064 -0.0356117877931066 10.0007616474661
1766 chr20 4000000 5000000 chr20 34000000 35000000 11 15 30 0.447458976971221 10.9320796506248 15.0931940923583 0.465330271628814 -0.0178712946575928 13.0126368714915
1767 chr20 4000000 5000000 chr20 35000000 36000000 10 10 31 0 9.9979329187759 10.0020675085949 0.000596495218551244 -0.000596495218551344 10.0000002136854
1768 chr20 4000000 5000000 chr20 36000000 37000000 10 10 32 0 10.0378454176944 9.96229726986267 -0.0108992679026932 0.0108992679026929 10.0000713437785
1769 chr20 4000000 5000000 chr20 37000000 38000000 10 10 33 0 10.0233523663067 9.976702039943 -0.00673021334732314 0.00673021334732302 10.0000272031249
1770 chr20 4000000 5000000 chr20 38000000 39000000 10 10 34 0 10.0041391840707 9.99586252850487 -0.00119406895992051 0.00119406895992064 10.0000008562878
1771 chr20 4000000 5000000 chr20 39000000 40000000 10 10 35 0 9.96345971478645 10.0366742941303 0.0105626074626335 -0.0105626074626336 10.0000670044584
1772 chr20 4000000 5000000 chr20 40000000 41000000 10 10 36 0 9.71099372202426 10.2976073162526 0.0846183225883372 -0.0846183225883369 10.0043005191384
1773 chr20 5000000 6000000 chr20 34000000 35000000 10 10 29 0 9.87733746252022 10.124185832412 0.0356117877931064 -0.0356117877931066 10.0007616474661
1774 chr20 5000000 6000000 chr20 35000000 36000000 11 10 30 -0.137503523749935 10.9320796506248 10.0621293949055 -0.119632229092342 -0.0178712946575928 10.4971045227651
1775 chr20 5000000 6000000 chr20 36000000 37000000 10 10 31 0 9.9979329187759 10.0020675085949 0.000596495218551244 -0.000596495218551344 10.0000002136854
1776 chr20 5000000 6000000 chr20 37000000 38000000 10 10 32 0 10.0378454176944 9.96229726986267 -0.0108992679026932 0.0108992679026929 10.0000713437785
1777 chr20 5000000 6000000 chr20 38000000 39000000 10 10 33 0 10.0233523663067 9.976702039943 -0.00673021334732314 0.00673021334732302 10.0000272031249
1778 chr20 5000000 6000000 chr20 39000000 40000000 10 10 34 0 10.0041391840707 9.99586252850487 -0.00119406895992051 0.00119406895992064 10.0000008562878
1779 chr20 5000000 6000000 chr20 40000000 41000000 11 10 35 -0.137503523749935 10.9598056862651 10.0366742941303 -0.126940916287302 -0.0105626074626336 10.4982399901977
1780 chr20 5000000 6000000 chr20 41000000 42000000 10 10 36 0 9.71099372202426 10.2976073162526 0.0846183225883372 -0.0846183225883369 10.0043005191384
1781 chr20 6000000 7000000 chr20 35000000 36000000 10 10 29 0 9.87733746252022 10.124185832412 0.0356117877931064 -0.0356117877931066 10.0007616474661
1782 chr20 6000000 7000000 chr20 36000000 37000000 10 10 30 0 9.93825422784072 10.0621293949055 0.017871294657593 -0.0178712946575928 10.0001918113731
1783 chr20 6000000 7000000 chr20 37000000 38000000 10 10 31 0 9.9979329187759 10.0020675085949 0.000596495218551244 -0.000596495218551344 10.0000002136854
1784 chr20 6000000 7000000 chr20 38000000 39000000 11 10 32 -0.137503523749935 11.0416299594638 9.96229726986267 -0.148402791652628 0.0108992679026929 10.5019636146632
1785 chr20 6000000 7000000 chr20 39000000 40000000 10 10 33 0 10.0233523663067 9.976702039943 -0.00673021334732314 0.00673021334732302 10.0000272031249
1786 chr20 6000000 7000000 chr20 40000000 41000000 10 10 34 0 10.0041391840707 9.99586252850487 -0.00119406895992051 0.00119406895992064 10.0000008562878
1787 chr20 6000000 7000000 chr20 41000000 42000000 10 10 35 0 9.96345971478645 10.0366742941303 0.0105626074626335 -0.0105626074626336 10.0000670044584
1788 chr20 6000000 7000000 chr20 42000000 43000000 10 10 36 0 9.71099372202426 10.2976073162526 0.0846183225883372 -0.0846183225883369 10.0043005191384
1789 chr20 7000000 8000000 chr20 36000000 37000000 10 10 29 0 9.87733746252022 10.124185832412 0.0356117877931064 -0.0356117877931066 10.0007616474661
1790 chr20 7000000 8000000 chr20 37000000 38000000 10 10 30 0 9.93825422784072 10.0621293949055 0.017871294657593 -0.0178712946575928 10.0001918113731
1791 chr20 7000000 8000000 chr20 38000000 39000000 10 10 31 0 9.9979329187759 10.0020675085949 0.000596495218551244 -0.000596495218551344 10.0000002136854
1792 chr20 7000000 8000000 chr20 39000000 40000000 10 10 32 0 10.0378454176944 9.96229726986267 -0.0108992679026932 0.0108992679026929 10.0000713437785
1793 chr20 7000000 8000000 chr20 40000000 41000000 10 10 33 0 10.0233523663067 9.976702039943 -0.00673021334732314 0.00673021334732302 10.0000272031249
1794 chr20 7000000 8000000 chr20 41000000 42000000 10 10 34 0 10.0041391840707 9.99586252850487 -0.00119406895992051 0.00119406895992064 10.0000008562878
1795 chr20 7000000 8000000 chr20 42000000 43000000 10 10 35 0 9.96345971478645 10.0366742941303 0.0105626074626335 -0.0105626074626336 10.0000670044584
1796 chr20 7000000 8000000 chr20 43000000 44000000 10 10 36 0 9.71099372202426 10.2976073162526 0.0846183225883372 -0.0846183225883369 10.0043005191384
1797 chr20 8000000 9000000 chr20 37000000 38000000 10 10 29 0 9.87733746252022 10.124185832412 0.0356117877931064 -0.0356117877931066 10.0007616474661
1798 chr20 8000000 9000000 chr20 38000000 39000000 10 10 30 0 9.93825422784072 10.0621293949055 0.017871294657593 -0.0178712946575928 10.0001918113731
1799 chr20 8000000 9000000 chr20 39000000 40000000 10 10 31 0 9.9979329187759 10.0020675085949 0.000596495218551244 -0.000596495218551344 10.0000002136854
1800 chr20 8000000 9000000 chr20 40000000 41000000 10 10 32 0 10.0378454176944 9.96229726986267 -0.0108992679026932 0.0108992679026929 10.0000713437785
1801 chr20 8000000 9000000 chr20 41000000 42000000 10 10 33 0 10.0233523663067 9.976702039943 -0.00673021334732314 0.00673021334732302 10.0000272031249
1802 chr20 8000000 9000000 chr20 42000000 43000000 10 10 34 0 10.0041391840707 9.99586252850487 -0.00119406895992051 0.00119406895992064 10.0000008562878
1803 chr20 8000000 9000000 chr20 43000000 44000000 10 10 35 0 9.96345971478645 10.0366742941303 0.0105626074626335 -0.0105626074626336 10.0000670044584
1804 chr20 8000000 9000000 chr20 44000000 45000000 10 10 36 0 9.71099372202426 10.2976073162526 0.0846183225883372 -0.0846183225883369 10.0043005191384
1805 chr20 9000000 10000000 chr20 38000000 39000000 10 10 29 0 9.87733746252022 10.124185832412 0.0356117877931064 -0.0356117877931066 10.0007616474661
1806 chr20 9000000 10000000 chr20 39000000 40000000 10 10 30 0 9.93825422784072 10.0621293949055 0.017871294657593 -0.0178712946575928 10.0001918113731
1807 chr20 9000000 10000000 chr20 40000000 41000000 10 10 31 0 9.9979329187759 10.0020675085949 0.000596495218551244 -0.000596495218551344 10.0000002136854
1808 chr20 9000000 10000000 chr20 41000000 42000000 10 10 32 0 10.0378454176944 9.96229726986267 -0.0108992679026932 0.0108992679026929 10.0000713437785
